API/UWI,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Operator (Reported),Survey,Entity ID,Last 12 Oil,Last 12 Gas,Last 12 Water,Other No.
42273020040000,"MAGNUM PRODUCING, LP",CHILDS GAS UNIT /MID 4 SEG. B/,22 L,KLEBERG (TX),"4 SAND, MIDDLE SEG. B",GAS,INACTIVE,V,8393.00000,1967-02-23,1967-03-01,2009-03-01,124,4409199.0000,,1227.0000,,64,1624.0000,46313.0000,736094.0000,,,5204.0000,0.0000,GULF COAST WEST,9382.0000,1564.0000,99.0000,,0.0000,22.0000,135.0000,134774.0000,38,,22522,2016-08-01,236,0.0000,0.0000,,89664.2220,3593480.00,11.1530,0.0000,39.4000,111387.0000,23,272.0000,1,18565.0000,23,111.0000,23,8266.00000,8282.00000,0.620000,66.100000,2008-03-15,1,1,"MAGNUM PRODUCING, LP","FLINT HILLS RESOURCES, LP",041926,16.00,,MAY,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.3096422,232,-97.7424472,,,P-330,"MAGNUM PRODUCING, LP","TREVINO, G",224930,1227.0000,110018.0000,1176.0000,0
42355061100000,"MAGNUM PRODUCING, LP","HATCH, G. W., ET AL",1 M,NUECES (TX),COMMONWEALTH,GAS,INACTIVE,V,11950.00000,1966-02-18,1966-06-01,1974-02-01,84,3721678.0000,,147787.0000,,,507.0000,0.0000,768067.0000,,1204,15035.0000,15481.0000,GULF COAST WEST,253913.0000,57800.0000,0.0000,,81.0000,307.0000,1357.0000,1840452.0000,0,8234,187826,2016-08-01,0,0.0000,0.0000,16840.00,,25180.00,,59.4000,0.0000,80840.0000,22,3817.0000,10,16250.0000,22,98.0000,22,10398.00000,10399.00000,,,1966-03-25,1,1,"MAGNUM PRODUCING, LP","FLINT HILLS RESOURCES, LP",039335,1.00,,CORPUS CHRISTI,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,142,USA,,,27.7924194,1,-97.4573342,,,P-330,"MAGNUM PRODUCING, LP","VILLAREAL, E",224159,,1181.0000,0.0000,0
42355061100000,"MAGNUM PRODUCING, LP","HATCH, G. W., ET AL",1,NUECES (TX),ALLEN,GAS,INACTIVE,V,11950.00000,1966-02-18,1966-06-01,2008-09-01,245,2074159.0000,,67840.0000,,,5.0000,288982.0000,413533.0000,,451,8381.0000,1881.0000,GULF COAST WEST,45066.0000,9392.0000,8301.0000,,25.0000,127.0000,617.0000,764484.0000,0,200,13467,2016-08-01,147,0.0000,0.0000,25020.00,1435.3450,30570.00,696.6970,40.0000,0.0000,44801.0000,75,1197.0000,53,7799.0000,75,47.0000,75,10052.00000,10098.00000,,57.100000,1997-04-26,1,1,"MAGNUM PRODUCING, LP",OASIS TRANSP & MARKETING CORP.,039333,46.00,,CORPUS CHRISTI,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,142,USA,,,27.7924194,1,-97.4573342,,,P-330,"MAGNUM PRODUCING, LP","VILLAREAL, E",224157,232.0000,333.0000,4.0000,0
42355027820000,MAGNUM PRODUCING & OPERATING CO.,FEE,1,NUECES (TX),,GAS,INACTIVE,V,8669.00000,,1966-05-01,1988-07-01,130,242092.0000,,6790.0000,,3,3.0000,2060.0000,47139.0000,,20,1166.0000,521.0000,GULF COAST WEST,13252.0000,2730.0000,85.0000,,1.0000,20.0000,114.0000,118767.0000,0,594,25186,1992-02-01,586,0.0000,0.0000,142460.00,13000.0000,35650.00,76.9230,7.0000,1000.0000,6671.0000,24,170.0000,45,1263.0000,24,8.0000,24,7596.00000,7612.00000,0.740000,52.000000,1956-11-06,1,1,,,038921,16.00,,STEDMAN ISLAND,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.8896427,,-97.1124320,,,P-330,MAGNUM PRODUCING & OPERATING CO.,625  ARANSAS DK &CHL A2560,223996,166.0000,2158.0000,95.0000,0
42427044920000,MAGNUM PRODUCING & OPERATING CO.,"SOLIS, BESILIO, ET AL",1 E,STARR (TX),3400,GAS,INACTIVE,V,3515.00000,,1964-01-01,1989-07-01,268,1077857.0000,,,,,91.0000,3554.0000,179643.0000,,,300.0000,0.0000,GULF COAST WEST,11321.0000,1887.0000,25.0000,,0.0000,59.0000,356.0000,355516.0000,1,,8811,1987-06-14,133,20.0000,780.0000,,,,,0.0000,0.0000,39180.0000,12,,,6530.0000,12,39.0000,12,3318.00000,3333.00000,0.590000,,1964-01-25,1,1,"VALERO TRANSMISSION, L. P.",,032803,15.00,,CORTEZ,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,95,USA,,,26.3484455,145,-98.6237283,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"QUINTANILLA, R",222400,,2683.0000,41.0000,0
42427044920000,MAGNUM PRODUCING & OPERATING CO.,"SOLIS, BESILIO, ET AL",1 D,STARR (TX),CORTEZ,GAS,INACTIVE,V,3515.00000,,1964-01-01,1990-04-01,258,1276702.0000,,,,,624.0000,4033.0000,212784.0000,,,504.0000,0.0000,GULF COAST WEST,11628.0000,1938.0000,33.0000,,0.0000,60.0000,359.0000,358839.0000,10,,,1987-06-10,,20.0000,610.0000,,,,,0.0000,0.0000,31975.0000,11,,,5329.0000,11,32.0000,11,2742.00000,2766.00000,0.580000,,1964-01-25,1,1,"VALERO TRANSMISSION, L. P.",,032802,24.00,,CORTEZ,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,95,USA,,,26.3484455,145,-98.6237283,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"QUINTANILLA, R",222399,,624.0000,10.0000,0
42427044920000,MAGNUM PRODUCING & OPERATING CO.,"SOLIS, BESILIO, ET AL",1 F,STARR (TX),FRIO 2500,GAS,INACTIVE,V,3515.00000,,1964-01-01,1988-12-01,252,1327704.0000,,,,,397.0000,3990.0000,221284.0000,,,416.0000,0.0000,GULF COAST WEST,163602.0000,27267.0000,338.0000,,0.0000,174.0000,1043.0000,1043400.0000,4,,25445,1987-06-07,254,20.0000,785.0000,,,,,0.0000,0.0000,75061.0000,7,,,12510.0000,7,75.0000,7,2573.00000,2588.00000,0.580000,,1964-01-25,1,1,"VALERO TRANSMISSION, L. P.",,032616,15.00,,CORTEZ,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,95,USA,,,26.3484455,145,-98.6237283,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"QUINTANILLA, R",222332,,29480.0000,294.0000,0
42427044920000,MAGNUM PRODUCING & OPERATING CO.,"SOLIS, BESILIO, ET AL",1 H,STARR (TX),B-SD.,GAS,INACTIVE,V,3515.00000,,1964-01-01,1990-12-01,279,3112038.0000,,,,,78.0000,6174.0000,518673.0000,,,265.0000,0.0000,GULF COAST WEST,197751.0000,32959.0000,184.0000,,0.0000,106.0000,638.0000,638400.0000,1,,11295,1987-10-01,118,50.0000,60.0000,,,,,0.0000,0.0000,119056.0000,7,,,19843.0000,7,119.0000,7,2816.00000,2831.00000,0.590000,,1964-01-25,1,1,"VALERO TRANSMISSION, L. P.",,032615,15.00,,CORTEZ,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,95,USA,,,26.3484455,145,-98.6237283,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"QUINTANILLA, R",222331,,1870.0000,20.0000,0
42131095520000,MAGNUM PRODUCING & OPERATING COMPANY,"PARR, G. A.",1,DUVAL (TX),DELORES,GAS,P & A,V,7500.00000,,1963-10-01,1999-05-01,413,1376137.0000,,36438.0000,,,108.0000,97480.0000,265794.0000,,277,10047.0000,1214.0000,GULF COAST WEST,37309.0000,7432.0000,1106.0000,,6.0000,32.0000,159.0000,194767.0000,11,18,18767,2005-06-01,1877,0.0000,0.0000,26280.00,2841000.0000,37770.00,0.3520,38.0000,0.0000,10047.0000,1,277.0000,1,1952.0000,1,12.0000,1,7232.00000,7274.00000,0.660000,46.300000,1963-10-08,1,1,DUVAL GAS GATHERING CORPORATION,"PLAINS MARKETING, L.P.",031234,42.00,,ORCONES,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.4885711,227,-98.3500008,A227,,P-330,MAGNUM ENGINEERING COMPANY,"GONZALES, J A",221994,4.0000,11364.0000,1137.0000,0
42409026460000,MAGNUM PRODUCING & OPERATING CO.,"BARTOSH, ED., UNIT",1 L,SAN PATRICIO (TX),MCKAMEY-DUBOSE,GAS,INACTIVE,V,10000.00000,,1963-06-01,1971-10-01,95,3266093.0000,,91971.0000,,37,15723.0000,0.0000,636320.0000,,,464.0000,1781.0000,GULF COAST WEST,29122.0000,6635.0000,0.0000,,4.0000,14.0000,62.0000,85000.0000,0,3370,260534,1995-10-01,0,0.0000,0.0000,,108207.2030,35510.00,9.2420,0.0000,2.4000,73930.0000,26,3224.0000,17,15271.0000,26,92.0000,26,3596.00000,9611.00000,,,1963-06-26,1,1,HOUSTON PIPE LINE COMPANY,"KOCH OIL CO/DIV OF KOCH IND, INC",030569,6015.00,,"MIDWAY, N.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.9701405,239,-97.3262725,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"STERLING, I",221840,2138.0000,231347.0000,0.0000,0
42409026460000,"MAGNUM PRODUCING, LP","BARTOSH, ED., UNIT",1,SAN PATRICIO (TX),LUNDBERG,GAS,P & A,V,10000.00000,,1963-06-01,1999-03-01,189,6719330.0000,,183869.0000,,4,189.0000,345435.0000,1303757.0000,,,589.0000,827.0000,GULF COAST WEST,14618.0000,3263.0000,731.0000,,3.0000,13.0000,59.0000,78645.0000,19,5025,282462,2014-10-01,29009,0.0000,0.0000,,22222.2220,36540.00,45.0000,0.0000,21.2000,83972.0000,39,3012.0000,35,17007.0000,39,102.0000,39,9435.00000,9480.00000,0.680000,,1996-06-19,1,1,SOUTHCROSS CCNG GATHERING LTD.,"PLAINS MARKETING, L.P.",030562,45.00,,"MIDWAY, N.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.9701405,239,-97.3262725,,,P-330,"MAGNUM PRODUCING, LP","STERLING, I",221838,36.0000,800.0000,80.0000,0
42131094970000,MAGNUM PRODUCING & OPERATING COMPANY,"PARR, ATLEE, -A-",3 L,DUVAL (TX),DELORES,GAS,INACTIVE,V,7500.00000,,1960-09-01,1973-04-01,146,831852.0000,,26827.0000,,,56.0000,0.0000,165469.0000,,,3417.0000,0.0000,GULF COAST WEST,3417.0000,570.0000,0.0000,,17.0000,69.0000,313.0000,412516.0000,0,,9883,1993-02-22,0,150.0000,2350.0000,,,31010.00,,0.0000,0.0000,50167.0000,8,2143.0000,2,10504.0000,8,63.0000,8,7235.00000,7282.00000,0.650000,52.000000,1960-09-16,1,1,"VALLEY GAS TRANSMISSION, INC.",SCURLOCK PERMIAN CORPORATION,012408,47.00,,ORCONES,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.4892632,657,-98.3543905,,,P-330,MAGNUM ENGINEERING COMPANY,"GARCIA, HRS A",219023,,5365.0000,0.0000,0
42131094980000,MAGNUM PRODUCING & OPERATING COMPANY,"PARR, ATLEE, -A-",4,DUVAL (TX),HOCKLEY-PARR,GAS,INACTIVE,V,7730.00000,1962-08-30,1962-09-01,1984-12-01,253,1517679.0000,,19519.0000,,,4.0000,3980.0000,272465.0000,,,2330.0000,1491.0000,GULF COAST WEST,84191.0000,15523.0000,214.0000,,6.0000,69.0000,377.0000,415419.0000,0,52,1245,1994-06-01,5,0.0000,0.0000,59700.00,,77750.00,,16.7000,0.0000,28766.0000,11,543.0000,10,5337.0000,11,32.0000,11,2609.00000,5967.00000,0.660000,,1986-12-02,1,1,"VALLEY GAS TRANSMISSION, INC.",SCURLOCK PERMIAN CORPORATION,012404,3358.00,,ORCONES,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.4719263,657,-98.3598951,,,P-330,MAGNUM ENGINEERING COMPANY,"GARCIA, HRS A",219019,,175.0000,0.0000,0
42131094970000,MAGNUM PRODUCING & OPERATING COMPANY,"PARR, ATLEE, -A-",3 U,DUVAL (TX),HOCKLEY-PARR,GAS,INACTIVE,V,7500.00000,,1961-03-01,1993-01-01,357,1815006.0000,,13449.0000,,,18.0000,32082.0000,315950.0000,,,376.0000,668.0000,GULF COAST WEST,46914.0000,8487.0000,647.0000,,9.0000,114.0000,627.0000,682613.0000,0,4,15164,1994-06-01,130,0.0000,0.0000,,,134950.00,,0.0000,0.0000,25152.0000,29,289.0000,1,4479.0000,29,27.0000,29,5820.00000,5824.00000,0.650000,58.700000,1960-08-29,1,1,"VALLEY GAS TRANSMISSION, INC.",SCURLOCK PERMIAN CORPORATION,012403,4.00,,ORCONES,TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.4892632,657,-98.3543905,,,P-330,MAGNUM ENGINEERING COMPANY,"GARCIA, HRS A",219018,,4767.0000,41.0000,0
42273012160000,"MAGNUM PRODUCING, LP","KAUFER, LEO -B- /BA-2/ UNIT",2,KLEBERG (TX),MASSIVE BASAL,GAS,INACTIVE,V,11036.00000,,1960-01-01,2020-06-01,703,10656790.0000,23,782.0000,,,392.0000,856504.0000,1776914.0000,,,36240.0000,0.0000,GULF COAST WEST,194275.0000,32379.0000,22440.0000,,0.0000,427.0000,2559.0000,2559345.0000,6,,50251,2003-03-24,832,27.0000,510.0000,,,13627610.00,,0.0000,0.0000,78271.0000,31,150.0000,1,13045.0000,31,78.0000,31,9413.00000,9450.00000,0.610000,,2003-02-01,1,1,"MAGNUM PRODUCING, LP","GIBSON ENERGY MARKETING, LLC",011885,37.00,,"MAY, S.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.2805665,232,-97.7674177,22,,P-330,"MAGNUM PRODUCING, LP","TREVINO, G",218528,,13737.0000,227.0000,0
42273012150000,"MAGNUM PRODUCING, LP","KAUFER, LEO -B- /MA.-1/",1,KLEBERG (TX),MASSIVE BASAL,GAS,INACTIVE,V,16016.00000,2005-02-05,1958-11-01,2020-07-01,313,2450313.0000,6,,,,167.0000,68540.0000,408385.0000,,,21121.0000,0.0000,GULF COAST WEST,155309.0000,25885.0000,4314.0000,,0.0000,117.0000,704.0000,704161.0000,2,,2950,2009-03-03,32,40.0000,1210.0000,,,,,0.0000,0.0000,50276.0000,16,,,8379.0000,16,50.0000,16,7531.00000,7539.00000,0.660000,66.300000,2005-02-17,1,1,"MAGNUM PRODUCING, LP","KEMCO RESOURCES, INC.",011877,8.00,,"MAY, S.",TX,04,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,27.2862737,232,-97.7692363,,,P-330,"MAGNUM PRODUCING, LP","TREVINO, G",218520,,2755.0000,29.0000,0
42071315330000,"MAGNUM PRODUCING, LP",SOUTH MAYS UNIT 6,23,CHAMBERS (TX),,GAS,INACTIVE,V,14900.00000,2006-01-05,,,,,,,,,,,,,,,,GULF COAST CENTRAL,,,,,,,,,,,,2015-11-01,,0.0000,0.0000,,,,,,,,,,,,,,,12610.00000,12620.00000,0.650000,41.700000,1997-03-23,1,,"MAGNUM PRODUCING, LP",EASTEX CRUDE COMPANY,166845,10.00,,WILDCAT,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.5457401,70,-94.7363885,,,P-330,"MAGNUM PRODUCING, LP","CRAFT, D",212390,,,,0
42089320010000,MAGNUM PRODUCING & OPERATING CO.,WOLF-GLASSCOCK GAS UNIT,1,COLORADO (TX),"WILCOX 9,400",GAS,P & A,V,11500.00000,1996-09-07,1997-12-01,1999-10-01,23,154863.0000,,5723.0000,,8,1178.0000,902.0000,31533.0000,,540,10103.0000,3635.0000,GULF COAST CENTRAL,87091.0000,18150.0000,151.0000,EAGLEBINE,25.0000,120.0000,569.0000,721645.0000,24,4931,124415,1999-11-01,345,0.0000,0.0000,22350.00,38444.4440,27060.00,26.0120,44.7000,6.8000,17637.0000,2,789.0000,2,3729.0000,2,22.0000,2,9454.00000,9458.00000,0.680000,50.800000,1997-12-11,1,1,SHELL WESTERN E&P,SCURLOCK PERMIAN LLC,165958,4.00,,GLASSCOCK,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.6227817,114,-96.6092314,,,P-330,MAGNUM PRODUCING & OPERATING CO.,BBB&C RR CO,212296,792.0000,30448.0000,557.0000,0
42015302730000,"MAGNUM PRODUCING, LP",HINTZ ESTATE 'A',3,AUSTIN (TX),WILCOX 8700,GAS,WORKED OVER TO ANOTHER ZONE,V,12000.00000,2004-02-15,1997-09-01,2000-09-01,35,155111.0000,,4095.0000,,4,10.0000,2376.0000,29947.0000,,,285.0000,1149.0000,GULF COAST CENTRAL,51268.0000,9694.0000,476.0000,EAGLEBINE,2.0000,14.0000,75.0000,86645.0000,0,762,26284,2003-05-01,844,0.0000,0.0000,38770.00,21352.6680,37880.00,46.8330,25.8000,400.0000,13970.0000,4,364.0000,7,2610.0000,4,16.0000,4,9068.00000,9082.00000,0.630000,46.000000,1997-09-28,1,1,"DESOTO PIPELINE CO., INC.",SHELL TRADING (US) COMPANY,165208,14.00,,SEALY,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,180,USA,,,29.7656634,364,-96.1891924,2,,P-330,"MAGNUM PRODUCING, LP",H&TC RR CO,212190,431.0000,9203.0000,356.0000,0
42015302410000,"MAGNUM PRODUCING, LP",HINTZ ESTATE 'A',1,AUSTIN (TX),WILCOX K,GAS,WORKED OVER TO ANOTHER ZONE,V,11100.00000,2006-01-13,1997-08-01,2004-01-01,78,219338.0000,,3127.0000,,,24.0000,2427.0000,39683.0000,,14,5164.0000,1896.0000,GULF COAST CENTRAL,99061.0000,18406.0000,410.0000,EAGLEBINE,5.0000,99.0000,565.0000,592900.0000,1,110,3368,2003-12-23,124,50.0000,500.0000,121960.00,1010000.0000,70140.00,0.9900,8.2000,0.0000,25588.0000,3,683.0000,3,4948.0000,3,30.0000,3,9876.00000,9894.00000,0.740000,45.100000,1997-08-25,1,1,"DESOTO PIPELINE CO., INC.",SHELL TRADING (US) COMPANY,165102,18.00,,SEALY,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,180,USA,,,29.7653748,364,-96.1940498,2,,P-330,"MAGNUM PRODUCING, LP",H&TC RR CO,212172,1.0000,1010.0000,37.0000,0
42015302450000,"MAGNUM PRODUCING, LP","MIKESKA, JERRY",1,AUSTIN (TX),"WILCOX 10,400",GAS,ACTIVE,V,10596.00000,1997-02-04,1997-08-01,2020-12-01,280,2275041.0000,163,32979.0000,4,142,3679.0000,15376.0000,412153.0000,,119,2850.0000,2471.0000,GULF COAST CENTRAL,82768.0000,16266.0000,306.0000,EAGLEBINE,14.0000,73.0000,354.0000,437933.0000,32,415,29375,2013-06-05,255,37.0000,290.0000,25360.00,37586.4160,68980.00,26.6050,39.4000,38.6000,21991.0000,10,525.0000,5,4056.0000,10,24.0000,10,10468.00000,10484.00000,0.730000,51.200000,1997-08-21,1,1,"MAGNUM PRODUCING, LP",SHELL TRADING (US) COMPANY,164970,16.00,,NELSONVILLE,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.9748280,4,-96.3481358,,,P-330,"MAGNUM PRODUCING, LP","AUSTIN, S F",212158,1487.0000,55891.0000,485.0000,0
42089304400000,MAGNUM PRODUCING & OPERATING CO.,"WEGENHOFT, JOHN AND FORD",1,COLORADO (TX),STATE,GAS,P & A,V,10268.00000,1997-01-03,1997-05-01,1999-11-01,26,42087.0000,,720.0000,,,231.0000,104.0000,7735.0000,,62,2062.0000,560.0000,GULF COAST CENTRAL,25682.0000,4840.0000,64.0000,EAGLEBINE,5.0000,40.0000,213.0000,242933.0000,1,127,13906,2001-11-01,35,0.0000,0.0000,42910.00,,58450.00,,23.3000,0.0000,7275.0000,3,214.0000,4,1248.0000,3,7.0000,3,9422.00000,9446.00000,0.670000,50.900000,1997-05-22,1,1,MAGNUM PRODUCING & OPERATING CO.,"PLAINS MARKETING, L.P.",164135,24.00,,CECIL NOBLE,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.7107139,44,-96.5327638,,,P-330,MAGNUM PRODUCING & OPERATING CO.,"TUMLINSON, E",212100,,835.0000,1.0000,0
42089320010000,MAGNUM PRODUCING & OPERATING CO.,WOLF-GLASSCOCK GAS UNIT,1,COLORADO (TX),"WILCOX 10,000",GAS,INACTIVE,V,11500.00000,1996-09-07,1997-06-01,1997-11-01,6,43968.0000,,1592.0000,,6,173.0000,323.0000,8920.0000,,194,4138.0000,1592.0000,GULF COAST CENTRAL,43968.0000,8920.0000,323.0000,EAGLEBINE,15.0000,82.0000,402.0000,492903.0000,1,,,1997-07-10,,1765.0000,2925.0000,26440.00,27618.0900,27620.00,36.2080,37.8000,34.7000,13898.0000,3,485.0000,3,2801.0000,3,17.0000,3,9989.00000,9995.00000,0.680000,55.600000,1997-06-13,1,1,SHELL WESTERN E&P INC.,SCURLOCK PERMIAN LLC,163852,6.00,,GLASSCOCK,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.6227817,114,-96.6092314,,,P-330,MAGNUM PRODUCING & OPERATING CO.,BBB&C RR CO,212055,1592.0000,43968.0000,323.0000,0
42015304820000,"MAGNUM PRODUCING, LP","HINTZ ESTATE ""A""",4,AUSTIN (TX),WILCOX CONS.,GAS,INACTIVE,V,11920.00000,1992-06-08,1997-04-01,2002-05-01,33,277123.0000,,1721.0000,,,89.0000,6246.0000,47908.0000,,43,4943.0000,557.0000,GULF COAST CENTRAL,142034.0000,24229.0000,109.0000,EAGLEBINE,1.0000,176.0000,1050.0000,1055774.0000,4,,,2016-05-01,,0.0000,0.0000,1049770.00,,161020.00,,1.0000,0.0000,32984.0000,3,203.0000,3,5700.0000,3,34.0000,3,9036.00000,9094.00000,0.520000,45.200000,1997-04-14,1,1,"MAGNUM PRODUCING, LP",,163161,58.00,,SEALY,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,180,USA,,,29.7699842,364,-96.1911750,2,,P-330,"MAGNUM PRODUCING, LP",H&TC RR CO,211998,,89.0000,4.0000,1988
42481339680000,"MAGNUM PRODUCING, LP","VASTAR-DUNCAN ""A""",2,WHARTON (TX),COOK MTN,GAS,INACTIVE,V,8766.00000,1997-04-22,1997-05-01,2004-09-01,89,9200528.0000,,158593.0000,,59,3628.0000,29854.0000,1692014.0000,,,534.0000,64511.0000,GULF COAST CENTRAL,2098340.0000,414234.0000,1804.0000,,449.0000,2420.0000,11825.0000,14518900.0000,34,4397,230151,2016-05-01,3296,0.0000,0.0000,26340.00,69728.5070,58010.00,14.3410,38.0000,16.3000,551424.0000,3,18407.0000,2,110311.0000,3,662.0000,3,8486.00000,8552.00000,0.680000,50.000000,1997-05-19,1,1,"DCP INTRASTATE NETWORK, LLC",ENTERPRISE CRUDE OIL LLC,163144,66.00,,EGYPT,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.4266956,93,-96.2191318,,,P-330,"MAGNUM PRODUCING, LP","EDGAR, A",211995,1989.0000,138690.0000,1832.0000,0
42089320010000,MAGNUM PRODUCING & OPERATING CO.,WOLF-GLASSCOCK GAS UNIT,1,COLORADO (TX),WILCOX 9850,GAS,INACTIVE,V,11500.00000,1996-09-07,1997-02-01,1997-05-01,4,6646.0000,,267.0000,,7,329.0000,46.0000,1375.0000,,64,1263.0000,,GULF COAST CENTRAL,,,,EAGLEBINE,5.0000,26.0000,122.0000,154613.0000,2,,,1997-02-27,,65.0000,2465.0000,22530.00,24891.3860,24890.00,40.1750,44.4000,21.3000,3785.0000,2,168.0000,2,799.0000,2,5.0000,2,9754.00000,9765.00000,0.660000,50.000000,1996-12-14,1,1,SHELL WESTERN E&P INC.,SCURLOCK PERMIAN CORPORATION,162240,11.00,,GLASSCOCK,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.6227817,114,-96.6092314,,,P-330,MAGNUM PRODUCING & OPERATING CO.,BBB&C RR CO,211896,267.0000,6646.0000,46.0000,0
42089319360000,"MAGNUM PRODUCING, LP","JOHNSON, B. A. 'E' GU",1,COLORADO (TX),WILCOX 9500,GAS,INACTIVE,V,10807.00000,1995-05-04,1996-12-01,2020-06-01,280,1709786.0000,46,18351.0000,1,4,1317.0000,16670.0000,303315.0000,,28,4121.0000,216.0000,GULF COAST CENTRAL,22725.0000,4004.0000,852.0000,EAGLEBINE,2.0000,21.0000,116.0000,126774.0000,22,460,25708,2006-12-15,429,70.0000,2700.0000,61760.00,76824.5610,93170.00,13.0170,16.2000,3.0000,30345.0000,38,454.0000,42,5390.0000,38,32.0000,38,9418.00000,9452.00000,0.720000,,1996-12-04,1,1,"MAGNUM PRODUCING, LP",SHELL TRADING (US) COMPANY,161374,34.00,,SUBLIME,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.5209931,215,-96.7053438,,,P-330,"MAGNUM PRODUCING, LP","FENN, J B",211799,228.0000,17516.0000,290.0000,0
42481338770000,"MAGNUM PRODUCING, LP","DUNCAN, G. C.",1,WHARTON (TX),FIRST WILCOX,GAS,INACTIVE,V,13500.00000,1996-05-30,1996-09-01,2019-03-01,256,2010819.0000,,63537.0000,,3,,142280.0000,398674.0000,,455,14948.0000,6908.0000,GULF COAST CENTRAL,216926.0000,43062.0000,1844.0000,,37.0000,258.0000,1321.0000,1545290.0000,0,10,65,2018-03-14,27,605.0000,4500.0000,35330.00,1484.6630,31650.00,673.5540,28.3000,,45557.0000,5,1471.0000,5,9064.0000,5,54.0000,5,11150.00000,11181.00000,0.680000,41.300000,1996-09-20,1,1,"MAGNUM PRODUCING, LP","GULFMARK ENERGY, INC.",160307,31.00,,EGYPT,TX,03,TEXAS & LOUISIANA GULF COAST BASIN,,USA,,,29.4329458,93,-96.1978046,,,P-330,"MAGNUM PRODUCING, LP","EDGAR, A",211664,163.0000,242.0000,145.0000,0
